frame,box_area,area_ratio,block_diff,status,is_approaching,overtake_chance,overtake_status,duration_penalty,size_score,speed_score
415,10980,2.6618181818181816,-210.39999999999964,📉 MOVING AWAY,False,48,⚡ MEDIUM OVERTAKE CHANCE,0.0,38.72727272727272,0.0
416,10980,2.6618181818181816,-210.39999999999964,📉 MOVING AWAY,False,48,⚡ MEDIUM OVERTAKE CHANCE,0.0,38.72727272727272,0.0
417,10980,2.6618181818181816,-210.39999999999964,📉 MOVING AWAY,False,48,⚡ MEDIUM OVERTAKE CHANCE,0.0,38.72727272727272,0.0
418,12032,2.916848484848485,-210.39999999999964,📉 MOVING AWAY,False,49,⚡ MEDIUM OVERTAKE CHANCE,0.0,47.22828282828282,0.0
419,9860,2.39030303030303,-210.39999999999964,📉 MOVING AWAY,False,48,⚡ MEDIUM OVERTAKE CHANCE,0.0,29.676767676767675,0.0
420,12032,2.7095272727272723,196.79999999999927,📈 APPROACHING,True,51,⚡ MEDIUM OVERTAKE CHANCE,0.0,40.317575757575746,29.51999999999989
421,10980,2.6618181818181816,196.79999999999927,📈 APPROACHING,True,54,⚡ MEDIUM OVERTAKE CHANCE,0.0,38.72727272727272,29.51999999999989
422,10980,2.6618181818181816,196.79999999999927,📈 APPROACHING,True,57,⚡ MEDIUM OVERTAKE CHANCE,0.0,38.72727272727272,29.51999999999989
423,9860,2.39030303030303,196.79999999999927,📈 APPROACHING,True,59,⚡ MEDIUM OVERTAKE CHANCE,0.0,29.676767676767675,29.51999999999989
424,9860,2.39030303030303,196.79999999999927,📈 APPROACHING,True,61,⚡ MEDIUM OVERTAKE CHANCE,0.0,29.676767676767675,29.51999999999989
425,9860,2.4989090909090907,-868.7999999999993,📉 MOVING AWAY,False,60,⚡ MEDIUM OVERTAKE CHANCE,0.0,33.29696969696969,0.0
426,9860,2.39030303030303,-868.7999999999993,📉 MOVING AWAY,False,59,⚡ MEDIUM OVERTAKE CHANCE,0.0,29.676767676767675,0.0
427,9860,2.39030303030303,-868.7999999999993,📉 MOVING AWAY,False,59,⚡ MEDIUM OVERTAKE CHANCE,0.0,29.676767676767675,0.0
428,9860,2.39030303030303,-868.7999999999993,📉 MOVING AWAY,False,57,⚡ MEDIUM OVERTAKE CHANCE,0.0,29.676767676767675,0.0
429,9860,2.39030303030303,-868.7999999999993,📉 MOVING AWAY,False,57,⚡ MEDIUM OVERTAKE CHANCE,0.0,29.676767676767675,0.0
430,9860,2.39030303030303,-448.0,📉 MOVING AWAY,False,53,⚡ MEDIUM OVERTAKE CHANCE,0.0,29.676767676767675,0.0
431,9860,2.39030303030303,-448.0,📉 MOVING AWAY,False,49,⚡ MEDIUM OVERTAKE CHANCE,0.0,29.676767676767675,0.0
432,9860,2.39030303030303,-448.0,📉 MOVING AWAY,False,45,⚡ MEDIUM OVERTAKE CHANCE,0.0,29.676767676767675,0.0
433,9860,2.39030303030303,-448.0,📉 MOVING AWAY,False,42,📉 LOW OVERTAKE CHANCE,0.0,29.676767676767675,0.0
434,8991,2.1796363636363636,-448.0,📉 MOVING AWAY,False,38,📉 LOW OVERTAKE CHANCE,0.0,22.654545454545453,0.0
435,8991,2.3060363636363634,-347.60000000000036,📉 MOVING AWAY,False,38,📉 LOW OVERTAKE CHANCE,0.0,26.86787878787878,0.0
436,8991,2.1796363636363636,-347.60000000000036,📉 MOVING AWAY,False,37,📉 LOW OVERTAKE CHANCE,0.0,22.654545454545453,0.0
437,8991,2.1796363636363636,-347.60000000000036,📉 MOVING AWAY,False,36,📉 LOW OVERTAKE CHANCE,0.0,22.654545454545453,0.0
438,8162,1.9786666666666666,-347.60000000000036,📉 MOVING AWAY,False,35,📉 LOW OVERTAKE CHANCE,0.0,15.955555555555554,0.0
439,8162,1.9786666666666666,-347.60000000000036,📉 MOVING AWAY,False,33,📉 LOW OVERTAKE CHANCE,0.0,15.955555555555554,0.0
440,8162,2.0590545454545457,-1018.7999999999993,📉 MOVING AWAY,False,32,📉 LOW OVERTAKE CHANCE,0.0,18.635151515151524,0.0
441,8162,1.9786666666666666,-1018.7999999999993,📉 MOVING AWAY,False,31,📉 LOW OVERTAKE CHANCE,0.0,15.955555555555554,0.0
442,8162,1.9786666666666666,-1018.7999999999993,📉 MOVING AWAY,False,29,📉 LOW OVERTAKE CHANCE,0.0,15.955555555555554,0.0
443,8162,1.9786666666666666,-1018.7999999999993,📉 MOVING AWAY,False,28,📉 LOW OVERTAKE CHANCE,0.0,15.955555555555554,0.0
444,8162,1.9786666666666666,-1018.7999999999993,📉 MOVING AWAY,False,27,📉 LOW OVERTAKE CHANCE,0.0,15.955555555555554,0.0
445,8162,1.9786666666666666,-331.60000000000036,📉 MOVING AWAY,False,26,📉 LOW OVERTAKE CHANCE,0.0,15.955555555555554,0.0
446,7474,1.8118787878787879,-331.60000000000036,📉 MOVING AWAY,False,25,📉 LOW OVERTAKE CHANCE,0.0,10.395959595959596,0.0
447,8162,1.9786666666666666,-331.60000000000036,📉 MOVING AWAY,False,24,👀 WATCHING FOR OVERTAKE,0.0,15.955555555555554,0.0
448,8162,1.9786666666666666,-331.60000000000036,📉 MOVING AWAY,False,24,👀 WATCHING FOR OVERTAKE,0.0,15.955555555555554,0.0
449,7474,1.8118787878787879,-331.60000000000036,📉 MOVING AWAY,False,24,👀 WATCHING FOR OVERTAKE,0.0,10.395959595959596,0.0
450,7474,1.8785939393939393,-412.8000000000002,📉 MOVING AWAY,False,23,👀 WATCHING FOR OVERTAKE,0.0,12.619797979797976,0.0
451,8162,1.9786666666666666,-412.8000000000002,📉 MOVING AWAY,False,23,👀 WATCHING FOR OVERTAKE,0.0,15.955555555555554,0.0
452,7474,1.8118787878787879,-412.8000000000002,📉 MOVING AWAY,False,23,👀 WATCHING FOR OVERTAKE,0.0,10.395959595959596,0.0
453,6720,1.6290909090909091,-412.8000000000002,📉 MOVING AWAY,False,22,👀 WATCHING FOR OVERTAKE,0.0,4.303030303030305,0.0
454,7474,1.8118787878787879,-412.8000000000002,📉 MOVING AWAY,False,21,👀 WATCHING FOR OVERTAKE,0.0,10.395959595959596,0.0
455,7474,1.808678787878788,-288.39999999999964,📉 MOVING AWAY,False,21,👀 WATCHING FOR OVERTAKE,0.0,10.289292929292932,0.0
456,7474,1.8118787878787879,-288.39999999999964,📉 MOVING AWAY,False,21,👀 WATCHING FOR OVERTAKE,0.0,10.395959595959596,0.0
457,7474,1.8118787878787879,-288.39999999999964,📉 MOVING AWAY,False,20,👀 WATCHING FOR OVERTAKE,0.0,10.395959595959596,0.0
458,7474,1.8118787878787879,-288.39999999999964,📉 MOVING AWAY,False,20,👀 WATCHING FOR OVERTAKE,0.0,10.395959595959596,0.0
459,7474,1.8118787878787879,-288.39999999999964,📉 MOVING AWAY,False,20,👀 WATCHING FOR OVERTAKE,0.0,10.395959595959596,0.0
460,7474,1.8118787878787879,13.199999999999818,📈 APPROACHING,True,20,👀 WATCHING FOR OVERTAKE,0.0,10.395959595959596,1.9799999999999727
461,6720,1.6290909090909091,13.199999999999818,📈 APPROACHING,True,19,👀 WATCHING FOR OVERTAKE,0.0,4.303030303030305,1.9799999999999727
462,6720,1.6290909090909091,13.199999999999818,📈 APPROACHING,True,18,👀 WATCHING FOR OVERTAKE,0.0,4.303030303030305,1.9799999999999727
463,6720,1.6290909090909091,13.199999999999818,📈 APPROACHING,True,19,👀 WATCHING FOR OVERTAKE,0.0,4.303030303030305,1.9799999999999727
464,6720,1.6290909090909091,13.199999999999818,📈 APPROACHING,True,18,👀 WATCHING FOR OVERTAKE,0.0,4.303030303030305,1.9799999999999727
465,6720,1.6290909090909091,-754.0,📉 MOVING AWAY,False,18,👀 WATCHING FOR OVERTAKE,0.0,4.303030303030305,0.0
466,6720,1.6290909090909091,-754.0,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,4.303030303030305,0.0
467,6720,1.6290909090909091,-754.0,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,4.303030303030305,0.0
468,6720,1.6290909090909091,-754.0,📉 MOVING AWAY,False,16,👀 WATCHING FOR OVERTAKE,0.0,4.303030303030305,0.0
469,6097,1.478060606060606,-754.0,📉 MOVING AWAY,False,16,👀 WATCHING FOR OVERTAKE,0.0,13.903030303030306,0.0
470,6097,1.568678787878788,-249.19999999999982,📉 MOVING AWAY,False,16,👀 WATCHING FOR OVERTAKE,0.0,2.289292929292934,0.0
471,6097,1.478060606060606,-249.19999999999982,📉 MOVING AWAY,False,16,👀 WATCHING FOR OVERTAKE,0.0,13.903030303030306,0.0
472,6097,1.478060606060606,-249.19999999999982,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,13.903030303030306,0.0
473,6097,1.478060606060606,-249.19999999999982,📉 MOVING AWAY,False,18,👀 WATCHING FOR OVERTAKE,0.0,13.903030303030306,0.0
474,5568,1.3498181818181818,-249.19999999999982,📉 MOVING AWAY,False,18,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
475,6097,1.4524121212121213,-479.60000000000036,📉 MOVING AWAY,False,19,👀 WATCHING FOR OVERTAKE,0.0,12.620606060606066,0.0
476,6097,1.478060606060606,-479.60000000000036,📉 MOVING AWAY,False,19,👀 WATCHING FOR OVERTAKE,0.0,13.903030303030306,0.0
477,6097,1.478060606060606,-479.60000000000036,📉 MOVING AWAY,False,20,👀 WATCHING FOR OVERTAKE,0.0,13.903030303030306,0.0
478,5568,1.3498181818181818,-479.60000000000036,📉 MOVING AWAY,False,20,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
479,5568,1.3498181818181818,-479.60000000000036,📉 MOVING AWAY,False,20,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
480,5063,1.376630303030303,-312.59999999999945,📉 MOVING AWAY,False,20,👀 WATCHING FOR OVERTAKE,0.0,8.831515151515157,0.0
481,5568,1.3498181818181818,-312.59999999999945,📉 MOVING AWAY,False,20,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
482,5568,1.3498181818181818,-312.59999999999945,📉 MOVING AWAY,False,19,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
483,5568,1.3498181818181818,-312.59999999999945,📉 MOVING AWAY,False,18,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
484,5568,1.3498181818181818,-312.59999999999945,📉 MOVING AWAY,False,18,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
485,5063,1.3253333333333333,-211.60000000000036,📉 MOVING AWAY,False,18,👀 WATCHING FOR OVERTAKE,0.0,6.266666666666666,0.0
486,5063,1.2273939393939395,-211.60000000000036,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,1.3696969696969765,0.0
487,5063,1.2273939393939395,-211.60000000000036,📉 MOVING AWAY,False,15,👀 WATCHING FOR OVERTAKE,0.0,1.3696969696969765,0.0
488,5063,1.2273939393939395,-211.60000000000036,📉 MOVING AWAY,False,15,👀 WATCHING FOR OVERTAKE,0.0,1.3696969696969765,0.0
489,5063,1.2273939393939395,-211.60000000000036,📉 MOVING AWAY,False,14,👀 WATCHING FOR OVERTAKE,0.0,1.3696969696969765,0.0
490,5063,1.2273939393939395,-404.0,📉 MOVING AWAY,False,13,👀 WATCHING FOR OVERTAKE,0.0,1.3696969696969765,0.0
491,5063,1.2273939393939395,-404.0,📉 MOVING AWAY,False,13,👀 WATCHING FOR OVERTAKE,0.0,1.3696969696969765,0.0
492,4582,1.1107878787878789,-404.0,📉 MOVING AWAY,False,11,👀 WATCHING FOR OVERTAKE,0.0,0.0,0.0
493,4582,1.1107878787878789,-404.0,📉 MOVING AWAY,False,9,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
494,4582,1.1107878787878789,-404.0,📉 MOVING AWAY,False,8,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
495,4582,1.134109090909091,-384.8000000000002,📉 MOVING AWAY,False,6,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
496,5063,1.2273939393939395,-384.8000000000002,📉 MOVING AWAY,False,6,🔒 NO OVERTAKE OPPORTUNITY,0.0,1.3696969696969765,0.0
497,4582,1.1107878787878789,-384.8000000000002,📉 MOVING AWAY,False,5,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
498,4582,1.1107878787878789,-384.8000000000002,📉 MOVING AWAY,False,4,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
499,4582,1.1107878787878789,-384.8000000000002,📉 MOVING AWAY,False,3,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
500,4582,1.134109090909091,0.0,📉 MOVING AWAY,False,2,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
501,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,1,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
502,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,1,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
503,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,1,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
504,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,1,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
505,4582,1.1107878787878789,-96.19999999999982,📉 MOVING AWAY,False,1,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
506,4582,1.1107878787878789,-96.19999999999982,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
507,4582,1.1107878787878789,-96.19999999999982,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
508,4582,1.1107878787878789,-96.19999999999982,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
509,4582,1.1107878787878789,-96.19999999999982,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
510,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
511,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
512,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
513,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
514,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
515,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
516,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
517,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
518,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
519,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
520,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
521,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
522,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
523,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
524,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
525,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
526,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
527,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
528,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
529,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
530,5063,1.134109090909091,96.19999999999982,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
531,4582,1.1107878787878789,96.19999999999982,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
532,4582,1.1107878787878789,96.19999999999982,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
533,5063,1.2273939393939395,96.19999999999982,📈 APPROACHING,True,1,🔒 NO OVERTAKE OPPORTUNITY,0.0,1.3696969696969765,0.0
534,4582,1.1107878787878789,96.19999999999982,📈 APPROACHING,True,1,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
535,5063,1.157430303030303,96.19999999999982,📈 APPROACHING,True,1,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
536,5063,1.2273939393939395,96.19999999999982,📈 APPROACHING,True,2,🔒 NO OVERTAKE OPPORTUNITY,0.0,1.3696969696969765,0.0
537,5063,1.2273939393939395,96.19999999999982,📈 APPROACHING,True,3,🔒 NO OVERTAKE OPPORTUNITY,0.0,1.3696969696969765,0.0
538,5063,1.2273939393939395,96.19999999999982,📈 APPROACHING,True,4,🔒 NO OVERTAKE OPPORTUNITY,0.0,1.3696969696969765,0.0
539,5063,1.2273939393939395,96.19999999999982,📈 APPROACHING,True,5,🔒 NO OVERTAKE OPPORTUNITY,0.0,1.3696969696969765,0.0
540,5568,1.2518787878787878,389.60000000000036,📈 APPROACHING,True,6,🔒 NO OVERTAKE OPPORTUNITY,0.0,2.5939393939393933,0.0
541,5063,1.2273939393939395,389.60000000000036,📈 APPROACHING,True,7,🔒 NO OVERTAKE OPPORTUNITY,0.0,1.3696969696969765,0.0
542,5063,1.2273939393939395,389.60000000000036,📈 APPROACHING,True,8,🔒 NO OVERTAKE OPPORTUNITY,0.0,1.3696969696969765,0.0
543,5063,1.2273939393939395,389.60000000000036,📈 APPROACHING,True,8,🔒 NO OVERTAKE OPPORTUNITY,0.0,1.3696969696969765,0.0
544,5063,1.2273939393939395,389.60000000000036,📈 APPROACHING,True,10,👀 WATCHING FOR OVERTAKE,0.0,1.3696969696969765,0.0
545,5063,1.2273939393939395,-101.0,📉 MOVING AWAY,False,11,👀 WATCHING FOR OVERTAKE,0.0,1.3696969696969765,0.0
546,5063,1.2273939393939395,-101.0,📉 MOVING AWAY,False,11,👀 WATCHING FOR OVERTAKE,0.0,1.3696969696969765,0.0
547,5063,1.2273939393939395,-101.0,📉 MOVING AWAY,False,11,👀 WATCHING FOR OVERTAKE,0.0,1.3696969696969765,0.0
548,5063,1.2273939393939395,-101.0,📉 MOVING AWAY,False,11,👀 WATCHING FOR OVERTAKE,0.0,1.3696969696969765,0.0
549,5063,1.2273939393939395,-101.0,📉 MOVING AWAY,False,11,👀 WATCHING FOR OVERTAKE,0.0,1.3696969696969765,0.0
550,5568,1.2518787878787878,101.0,📈 APPROACHING,True,11,👀 WATCHING FOR OVERTAKE,0.0,2.5939393939393933,0.0
551,5568,1.3498181818181818,101.0,📈 APPROACHING,True,13,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,15.15
552,5568,1.3498181818181818,101.0,📈 APPROACHING,True,15,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,15.15
553,5568,1.3498181818181818,101.0,📈 APPROACHING,True,17,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,15.15
554,5568,1.3498181818181818,101.0,📈 APPROACHING,True,19,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,15.15
555,5568,1.3498181818181818,404.0,📈 APPROACHING,True,23,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,30.0
556,5568,1.3498181818181818,404.0,📈 APPROACHING,True,26,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,30.0
557,5568,1.3498181818181818,404.0,📈 APPROACHING,True,30,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,30.0
558,5568,1.3498181818181818,404.0,📈 APPROACHING,True,33,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,30.0
559,5568,1.3498181818181818,404.0,📈 APPROACHING,True,37,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,30.0
560,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,38,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,0.0
561,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,36,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,0.0
562,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,35,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,0.0
563,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,33,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,0.0
564,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,32,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,0.0
565,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,29,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,0.0
566,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,26,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,0.0
567,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,23,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
568,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,20,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
569,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
570,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
571,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
572,6097,1.478060606060606,0.0,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,13.903030303030306,0.0
573,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
574,6097,1.478060606060606,0.0,📉 MOVING AWAY,False,18,👀 WATCHING FOR OVERTAKE,0.0,13.903030303030306,0.0
575,6097,1.4267636363636362,317.39999999999964,📈 APPROACHING,True,21,👀 WATCHING FOR OVERTAKE,0.0,11.338181818181814,30.0
576,6097,1.478060606060606,317.39999999999964,📈 APPROACHING,True,25,📉 LOW OVERTAKE CHANCE,0.0,13.903030303030306,30.0
577,6097,1.478060606060606,317.39999999999964,📈 APPROACHING,True,28,📉 LOW OVERTAKE CHANCE,0.0,13.903030303030306,30.0
578,5568,1.3498181818181818,317.39999999999964,📈 APPROACHING,True,31,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,30.0
579,5568,1.3498181818181818,317.39999999999964,📈 APPROACHING,True,34,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,30.0
580,5568,1.4011151515151516,-105.79999999999927,📉 MOVING AWAY,False,35,📉 LOW OVERTAKE CHANCE,0.0,10.055757575757585,0.0
581,5568,1.3498181818181818,-105.79999999999927,📉 MOVING AWAY,False,35,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,0.0
582,5568,1.3498181818181818,-105.79999999999927,📉 MOVING AWAY,False,34,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,0.0
583,5568,1.3498181818181818,-105.79999999999927,📉 MOVING AWAY,False,34,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,0.0
584,5568,1.3498181818181818,-105.79999999999927,📉 MOVING AWAY,False,33,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,0.0
585,5568,1.3498181818181818,-211.60000000000036,📉 MOVING AWAY,False,30,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,0.0
586,5568,1.3498181818181818,-211.60000000000036,📉 MOVING AWAY,False,26,📉 LOW OVERTAKE CHANCE,0.0,7.490909090909092,0.0
587,5568,1.3498181818181818,-211.60000000000036,📉 MOVING AWAY,False,23,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
588,5568,1.3498181818181818,-211.60000000000036,📉 MOVING AWAY,False,20,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
589,5568,1.3498181818181818,-211.60000000000036,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
590,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
591,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
592,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
593,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
594,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
595,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
596,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
597,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
598,5568,1.3498181818181818,0.0,📉 MOVING AWAY,False,17,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
599,5063,1.2273939393939395,0.0,📉 MOVING AWAY,False,16,👀 WATCHING FOR OVERTAKE,0.0,1.3696969696969765,0.0
600,5568,1.3253333333333333,-101.0,📉 MOVING AWAY,False,16,👀 WATCHING FOR OVERTAKE,0.0,6.266666666666666,0.0
601,5568,1.3498181818181818,-101.0,📉 MOVING AWAY,False,16,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
602,5568,1.3498181818181818,-101.0,📉 MOVING AWAY,False,16,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
603,5568,1.3498181818181818,-101.0,📉 MOVING AWAY,False,16,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
604,5568,1.3498181818181818,-101.0,📉 MOVING AWAY,False,16,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,0.0
605,5568,1.3498181818181818,101.0,📈 APPROACHING,True,17,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,15.15
606,5568,1.3498181818181818,101.0,📈 APPROACHING,True,19,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,15.15
607,5568,1.3498181818181818,101.0,📈 APPROACHING,True,20,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,15.15
