frame,x,y,width,height,box_area,smoothed_area,area_ratio,speed,max_approach_speed,approach_duration,status,is_approaching,overtake_chance,overtake_status,tracking
503,979,500,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
504,982,500,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
505,987,501,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
506,994,502,63,39,2457,2681.1,0.9036400404448938,-249,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
507,995,503,63,39,2457,2656.2,0.8952477249747218,-249,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
508,999,502,63,39,2457,2631.3,0.8868554095045501,-249,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
509,1002,502,63,39,2457,2606.4,0.8784630940343782,-249,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
510,1002,502,63,39,2457,2581.5,0.8700707785642062,-249,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
511,1003,500,63,39,2457,2556.6,0.8616784630940344,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
512,1003,501,63,39,2457,2531.7,0.8532861476238625,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
513,1004,500,63,39,2457,2506.8,0.8448938321536906,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
514,1004,499,63,39,2457,2481.9,0.8365015166835187,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
515,1003,500,63,39,2457,2457.0,0.8281092012133469,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
516,1003,499,63,39,2457,2457.0,0.8281092012133469,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
517,1002,499,63,39,2457,2457.0,0.8281092012133469,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
518,1001,500,63,39,2457,2457.0,0.8281092012133469,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
519,1001,499,63,39,2457,2457.0,0.8281092012133469,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
520,999,499,66,41,2706,2481.9,0.8365015166835187,249,249,0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
521,997,499,66,41,2706,2506.8,0.8448938321536906,249,249,1,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
522,997,498,66,41,2706,2531.7,0.8532861476238625,249,249,2,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
523,996,499,66,41,2706,2556.6,0.8616784630940344,249,249,3,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
524,995,499,66,41,2706,2581.5,0.8700707785642062,249,249,4,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
525,994,499,66,41,2706,2606.4,0.8784630940343782,0,249,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
526,992,499,66,41,2706,2631.3,0.8868554095045501,0,249,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
527,992,499,66,41,2706,2656.2,0.8952477249747218,0,249,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
528,991,498,66,41,2706,2681.1,0.9036400404448938,0,249,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
529,990,499,66,41,2706,2706.0,0.9120323559150657,0,249,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
530,989,498,66,41,2706,2706.0,0.9120323559150657,0,249,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
531,987,498,66,41,2706,2706.0,0.9120323559150657,0,249,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
532,986,499,66,41,2706,2706.0,0.9120323559150657,0,249,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
533,984,498,66,41,2706,2706.0,0.9120323559150657,0,249,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
534,983,498,66,41,2706,2706.0,0.9120323559150657,0,249,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
535,983,498,66,41,2706,2706.0,0.9120323559150657,0,249,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
536,980,497,66,41,2706,2706.0,0.9120323559150657,0,249,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
537,980,497,66,41,2706,2706.0,0.9120323559150657,0,249,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
538,979,497,66,41,2706,2706.0,0.9120323559150657,0,249,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
539,978,496,66,41,2706,2706.0,0.9120323559150657,0,249,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
540,976,495,69,43,2967,2732.1,0.9208291203235591,261,261,20,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
541,975,493,66,41,2706,2732.1,0.9208291203235591,0,261,20,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
542,975,493,66,41,2706,2732.1,0.9208291203235591,0,261,20,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
543,973,492,69,43,2967,2758.2,0.9296258847320525,261,261,23,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
544,972,491,69,43,2967,2784.3,0.9384226491405461,261,261,24,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
545,973,491,69,43,2967,2810.4,0.9472194135490395,0,261,24,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
546,972,490,69,43,2967,2836.5,0.9560161779575329,261,261,26,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
547,972,491,66,41,2706,2836.5,0.9560161779575329,0,261,26,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
548,972,491,66,41,2706,2836.5,0.9560161779575329,-261,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
549,973,491,66,41,2706,2836.5,0.9560161779575329,-261,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
550,972,491,66,41,2706,2810.4,0.9472194135490395,-261,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
551,971,492,66,41,2706,2810.4,0.9472194135490395,-261,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
552,970,492,66,41,2706,2810.4,0.9472194135490395,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
553,970,492,66,41,2706,2784.3,0.9384226491405461,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
554,970,492,66,41,2706,2758.2,0.9296258847320525,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
555,970,492,66,41,2706,2732.1,0.9208291203235591,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
556,970,493,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
557,970,492,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
558,971,492,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
559,970,492,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
560,971,493,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
561,971,493,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
562,971,493,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
563,971,494,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
564,972,494,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
565,973,494,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
566,974,495,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
567,974,494,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
568,975,496,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
569,976,496,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
570,977,496,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
571,978,497,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
572,979,497,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
573,980,498,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
574,981,498,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
575,982,497,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
576,984,498,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
577,984,498,69,43,2967,2732.1,0.9208291203235591,261,261,0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
578,984,498,69,43,2967,2758.2,0.9296258847320525,261,261,1,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
579,986,499,69,43,2967,2784.3,0.9384226491405461,261,261,2,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
580,986,499,69,43,2967,2810.4,0.9472194135490395,261,261,3,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
581,987,500,69,43,2967,2836.5,0.9560161779575329,261,261,4,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
582,988,500,69,43,2967,2862.6,0.9648129423660262,0,261,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
583,989,501,69,43,2967,2888.7,0.9736097067745196,0,261,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
584,990,501,69,43,2967,2914.8,0.9824064711830132,0,261,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
585,990,502,69,43,2967,2940.9,0.9912032355915066,0,261,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
586,991,502,69,43,2967,2967.0,1.0,0,261,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
587,992,502,69,43,2967,2967.0,1.0,0,261,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
588,993,503,66,41,2706,2940.9,0.9912032355915066,-261,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
589,992,503,69,43,2967,2940.9,0.9912032355915066,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
590,991,504,69,43,2967,2940.9,0.9912032355915066,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
591,991,504,69,43,2967,2940.9,0.9912032355915066,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
592,990,504,69,43,2967,2940.9,0.9912032355915066,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
593,990,504,66,41,2706,2914.8,0.9824064711830132,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
594,989,504,66,41,2706,2888.7,0.9736097067745196,-261,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
595,987,504,69,43,2967,2888.7,0.9736097067745196,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
596,982,503,69,43,2967,2888.7,0.9736097067745196,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
597,980,503,69,43,2967,2888.7,0.9736097067745196,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
598,976,502,69,43,2967,2914.8,0.9824064711830132,261,261,0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
599,974,502,69,43,2967,2914.8,0.9824064711830132,261,261,1,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
600,972,502,69,43,2967,2914.8,0.9824064711830132,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
601,967,501,69,43,2967,2914.8,0.9824064711830132,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
602,964,501,69,43,2967,2914.8,0.9824064711830132,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
603,960,500,69,43,2967,2940.9,0.9912032355915066,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
604,955,500,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
605,953,499,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
606,944,499,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
607,943,498,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
608,935,498,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
609,930,498,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
610,928,499,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
611,919,498,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
612,916,498,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
613,910,498,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
614,906,498,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
615,902,498,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
616,896,497,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
617,895,498,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
618,891,496,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
619,887,496,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
620,886,496,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
621,881,494,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
622,881,494,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
623,879,494,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
624,878,493,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
625,876,492,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
626,875,491,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
627,871,489,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
628,870,488,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
629,869,486,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
630,867,486,69,43,2967,2967.0,1.0,0,261,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
631,861,484,72,45,3240,2994.3,1.0092012133468151,273,273,33,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
632,860,484,72,45,3240,3021.6,1.0184024266936298,273,273,34,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
633,857,484,69,43,2967,3021.6,1.0184024266936298,0,273,34,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
634,856,484,72,45,3240,3048.9,1.027603640040445,273,273,36,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
635,855,484,72,45,3240,3076.2,1.0368048533872598,273,273,37,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
636,852,484,72,45,3240,3103.5,1.046006066734075,0,273,37,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
637,852,484,72,45,3240,3130.8,1.0552072800808898,0,273,37,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
638,849,488,72,45,3240,3158.1,1.0644084934277047,273,273,40,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
639,849,488,72,45,3240,3185.4,1.0736097067745198,0,273,40,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
640,849,491,72,45,3240,3212.7,1.0828109201213347,0,273,40,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
641,849,493,72,45,3240,3212.7,1.0828109201213347,0,273,40,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
642,848,493,72,45,3240,3212.7,1.0828109201213347,0,273,40,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
643,849,495,72,45,3240,3240.0,1.0920121334681496,0,273,40,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
644,848,495,72,45,3240,3240.0,1.0920121334681496,0,273,40,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
645,848,495,72,45,3240,3240.0,1.0920121334681496,0,273,40,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
646,848,497,72,45,3240,3240.0,1.0920121334681496,0,273,40,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
647,847,498,72,45,3240,3240.0,1.0920121334681496,0,273,40,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
648,849,499,69,43,2967,3212.7,1.0828109201213347,-273,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
649,847,498,72,45,3240,3212.7,1.0828109201213347,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
650,845,498,76,47,3572,3245.9,1.094000674081564,332,332,0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
651,846,500,72,45,3240,3245.9,1.094000674081564,0,332,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
652,846,500,72,45,3240,3245.9,1.094000674081564,0,332,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
653,847,501,72,45,3240,3245.9,1.094000674081564,273,332,3,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
654,847,501,72,45,3240,3245.9,1.094000674081564,0,332,3,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
655,848,501,72,45,3240,3245.9,1.094000674081564,-332,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
656,847,500,72,45,3240,3245.9,1.094000674081564,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
657,846,498,76,47,3572,3279.1,1.105190428041793,332,332,0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
658,849,500,72,45,3240,3306.4,1.1143916413886081,0,332,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
659,849,499,72,45,3240,3306.4,1.1143916413886081,0,332,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
660,850,500,72,45,3240,3273.2,1.1032018874283789,0,332,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
661,850,500,72,45,3240,3273.2,1.1032018874283789,0,332,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
662,851,501,72,45,3240,3273.2,1.1032018874283789,-332,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
663,851,502,72,45,3240,3273.2,1.1032018874283789,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
664,850,502,72,45,3240,3273.2,1.1032018874283789,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
665,851,503,69,43,2967,3245.9,1.094000674081564,-273,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
666,850,502,69,43,2967,3218.6,1.0847994607347489,-273,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
667,850,501,69,43,2967,3158.1,1.0644084934277047,-273,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
668,853,501,69,43,2967,3130.8,1.0552072800808898,-273,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
669,853,500,69,43,2967,3103.5,1.046006066734075,-273,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
670,856,500,69,43,2967,3076.2,1.0368048533872598,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
671,861,502,69,43,2967,3048.9,1.027603640040445,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
672,864,502,69,43,2967,3021.6,1.0184024266936298,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
673,869,502,69,43,2967,2994.3,1.0092012133468151,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
674,869,502,69,43,2967,2967.0,1.0,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
675,872,502,69,43,2967,2967.0,1.0,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
676,872,502,69,43,2967,2967.0,1.0,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
677,875,504,66,41,2706,2940.9,0.9912032355915066,-261,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
678,876,504,66,41,2706,2914.8,0.9824064711830132,-261,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
679,877,505,66,41,2706,2888.7,0.9736097067745196,-261,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
680,877,504,66,41,2706,2862.6,0.9648129423660262,-261,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
681,878,505,66,41,2706,2836.5,0.9560161779575329,-261,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
682,879,505,66,41,2706,2810.4,0.9472194135490395,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
683,880,502,66,41,2706,2784.3,0.9384226491405461,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
684,880,503,66,41,2706,2758.2,0.9296258847320525,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
685,880,502,66,41,2706,2732.1,0.9208291203235591,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
686,881,500,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
687,882,500,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
688,885,496,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
689,886,497,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
690,887,496,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
691,890,495,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
692,891,495,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
693,893,495,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
694,894,494,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
695,894,494,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
696,894,493,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
697,894,492,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
698,890,490,66,41,2706,2706.0,0.9120323559150657,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
